website_id,url,title_length,meta_description_length,h1_count,h2_count,paragraph_count,word_count,images_count,images_without_alt,internal_links_count,external_links_count,status_code,response_time_ms,technical_score_target,is_synthetic
6,https://ela103.github.io/travel_agency/single_listing.html,31,113,1,0,4,520,31,1,36,1,200,353,79,1
6,https://ela103.github.io/travel_agency/single_listing.html,30,127,1,0,4,395,32,0,39,1,200,339,87,1
6,https://ela103.github.io/travel_agency/single_listing.html,29,108,1,0,4,411,31,0,36,1,200,317,78,1
6,https://ela103.github.io/travel_agency/single_listing.html,28,126,1,0,4,525,33,0,37,1,200,282,79,1
6,https://ela103.github.io/travel_agency/single_listing.html,33,109,1,0,4,536,30,0,39,1,200,309,82,1
6,https://ela103.github.io/travel_agency/single_listing.html,31,126,1,0,4,406,30,0,36,1,200,355,78,1
6,https://ela103.github.io/travel_agency/single_listing.html,33,119,1,0,4,490,29,0,37,1,200,336,83,1
6,https://ela103.github.io/travel_agency/single_listing.html,29,110,1,0,4,457,32,0,35,1,200,252,87,1
6,https://ela103.github.io/travel_agency/single_listing.html,31,109,1,0,4,586,33,0,36,1,200,368,85,1
6,https://ela103.github.io/travel_agency/single_listing.html,30,130,1,0,4,545,31,1,34,1,200,332,87,1
6,https://ela103.github.io/travel_agency/single_listing.html,29,115,1,0,4,492,31,0,33,1,200,355,83,1
6,https://ela103.github.io/travel_agency/single_listing.html,30,113,1,0,4,523,30,1,36,1,200,248,85,1
6,https://ela103.github.io/travel_agency/single_listing.html,32,109,1,0,4,448,31,0,34,1,200,358,83,1
6,https://ela103.github.io/travel_agency/single_listing.html,31,121,1,0,4,553,30,0,38,1,200,375,86,1
6,https://ela103.github.io/travel_agency/single_listing.html,29,113,1,0,4,522,33,0,34,1,200,270,78,1
6,https://ela103.github.io/travel_agency/single_listing.html,28,119,1,0,4,427,31,1,35,1,200,264,78,1
6,https://ela103.github.io/travel_agency/single_listing.html,32,125,1,0,4,515,31,0,35,1,200,259,83,1
6,https://ela103.github.io/travel_agency/single_listing.html,29,119,1,0,4,544,29,1,33,1,200,242,77,1
6,https://ela103.github.io/travel_agency/single_listing.html,28,125,1,0,4,478,31,0,39,1,200,309,80,1
6,https://ela103.github.io/travel_agency/single_listing.html,30,122,1,0,4,563,33,0,33,1,200,383,81,1
6,https://ela103.github.io/travel_agency/single_listing.html,33,121,1,0,4,522,32,1,34,1,200,344,86,1
6,https://ela103.github.io/travel_agency/single_listing.html,28,123,1,0,4,560,32,1,36,1,200,281,81,1
6,https://ela103.github.io/travel_agency/single_listing.html,29,115,1,0,4,454,31,0,37,1,200,261,80,1
6,https://ela103.github.io/travel_agency/single_listing.html,33,109,1,0,4,475,29,0,39,1,200,290,80,1
6,https://ela103.github.io/travel_agency/single_listing.html,30,129,1,0,4,570,32,0,33,1,200,239,78,1
6,https://ela103.github.io/travel_agency/single_listing.html,31,112,1,0,4,535,30,1,34,1,200,239,87,1
6,https://ela103.github.io/travel_agency/single_listing.html,31,128,1,0,4,562,32,0,38,1,200,319,81,1
6,https://ela103.github.io/travel_agency/single_listing.html,28,112,1,0,4,476,31,0,38,1,200,326,81,1
6,https://ela103.github.io/travel_agency/single_listing.html,31,112,1,0,4,413,31,0,38,1,200,264,86,1
6,https://ela103.github.io/travel_agency/single_listing.html,31,126,1,0,4,568,30,0,37,1,200,262,82,1
